AccountAge,MonthlyCharges,SubscriptionType,PaymentMethod,PaperlessBilling,ContentType,MultiDeviceAccess,DeviceRegistered,ViewingHoursPerWeek,AverageViewingDuration,ContentDownloadsPerMonth,GenrePreference,SupportTicketsPerMonth,Gender,WatchlistSize,ParentalControl,CustomerID,Churn,TotalCharges_log
7,9.10911597180913,Premium,Mailed check,No,Movies,No,Mobile,37.27991029988756,33.82078739184903,13,Drama,9,Female,19,No,0J65J8ZEYZ,1,4.17074698752602
15,8.830136839553646,Premium,Electronic check,Yes,Both,Yes,Mobile,26.625086499507866,149.7090595703155,49,Comedy,0,Female,0,No,SYPKHFAYL0,0,5.542271927701261
66,7.030999302959781,Basic,Electronic check,Yes,Both,No,Computer,30.37445773134712,155.84252456794815,16,Drama,8,Male,24,No,NOIU6GTPEJ,0,6.142136226500851
105,10.428425932317475,Standard,Credit card,Yes,Both,Yes,Mobile,10.886585424403489,64.17687100706083,38,Comedy,0,Male,10,Yes,97XB60EECA,0,6.999408528444878
58,16.448899230433653,Basic,Electronic check,No,Movies,No,Mobile,26.011125626770458,169.18144801501197,21,Comedy,4,Female,19,No,XSLFJ6PWQ1,0,6.861749198785197
48,18.473578670347017,Premium,Bank transfer,No,Both,Yes,Computer,30.919280705399203,63.69479866650224,18,Comedy,7,Male,11,No,DIZF4DENF3,0,6.105492105532773
93,5.377942800189698,Standard,Credit card,No,TV Shows,Yes,Mobile,23.371435952994148,87.19233722558045,30,Drama,3,Female,21,Yes,O5ZDT1DQHE,0,5.538280886291973
55,11.961702508516115,Premium,Credit card,No,Both,Yes,Computer,16.73558183049662,148.8178718010959,4,Comedy,0,Male,23,No,KN91KJOZ0V,0,6.784841688290374
38,13.644485557842,Basic,Electronic check,Yes,TV Shows,No,TV,34.579029609869934,149.48526025950184,19,Action,2,Male,15,Yes,9DJA7UWNRY,0,6.252848429615774
4,10.167168835179318,Standard,,No,Movies,Yes,Computer,14.091649586148788,116.55045438674355,22,Comedy,9,Female,9,No,JE3IYF0T9U,1,3.729749655649429
59,11.191873604710356,Basic,Credit card,Yes,TV Shows,Yes,Mobile,28.41371165380652,25.284664966367565,0,Action,7,Male,0,Yes,OIAQL2QYGG,0,6.578036234719706
20,8.788867330717107,Basic,Electronic check,No,Movies,No,Mobile,37.085132103125225,90.16264354641476,13,Drama,9,Female,15,No,IQGDVUTH1A,1,5.568604708796571
18,16.45057086795851,Standard,Electronic check,No,Movies,Yes,Tablet,21.811925564985387,57.0163740769416,22,Comedy,0,Male,20,No,I207TUG0KM,1,6.57213491112267
33,12.10710840218011,Premium,Credit card,Yes,Both,No,Mobile,1.801877217925839,60.34200018643362,43,Comedy,3,Male,7,No,ZH7FHVU54K,0,5.992800098042523
34,11.893464065115673,Premium,,Yes,Both,Yes,TV,39.4654411749592,80.12178023633749,26,Drama,1,Female,22,No,XULHYILD5D,0,5.694386113028543
61,6.026472048644408,Standard,Mailed check,No,Both,Yes,Tablet,12.412159961170008,6.256717042548108,25,Drama,0,Male,22,No,RYUI179Y8A,1,5.909752182702881
63,7.236672562203157,Standard,Bank transfer,No,Movies,No,TV,38.70384605101332,106.29739162841362,25,Fantasy,2,Male,4,Yes,1HUFJE30MP,0,6.170599837819016
81,17.02369751971195,Basic,Electronic check,No,Movies,Yes,TV,15.88380604840877,88.27430864549149,42,Sci-Fi,7,Male,21,Yes,865JXFL5DT,0,7.362322772118882
46,17.97246664901798,Standard,,Yes,TV Shows,Yes,Mobile,6.576595648888114,169.37213684199182,6,Fantasy,1,Female,13,No,BBPD8PXDS8,1,6.718691201422453
68,15.021124295062595,Basic,Bank transfer,No,TV Shows,Yes,Mobile,10.38991135044457,140.01948061929102,44,Fantasy,6,Male,1,No,EEJPB6NUKT,0,6.929943736415183
57,13.571394513963686,Premium,,No,Movies,Yes,Mobile,3.9052306304638034,149.67152818979113,3,Action,7,Male,18,No,PJ4M8Y1SLF,1,6.810166980690266
49,9.497391159446444,Premium,Electronic check,Yes,Movies,No,TV,10.438697791562072,28.35232517963896,11,Comedy,3,Male,3,No,6JHZUUNS6F,0,6.144983956610783
28,8.473217553332104,Standard,,Yes,Both,No,Mobile,13.31839175329723,176.48302103589592,38,Comedy,8,Female,15,No,ZG6GHKKJTJ,0,5.640030999965296
12,10.267024115289283,Standard,Credit card,Yes,TV Shows,No,Tablet,34.97406961714118,118.82681488843888,34,Comedy,6,Female,14,Yes,A38BXLZFG5,0,4.8219277050018245
52,9.56925192487148,Basic,Credit card,Yes,Movies,No,TV,39.181207021497,139.80748652407547,2,Action,7,Male,10,No,FCYV0RMGGH,1,6.211806377451478
89,7.89794262204248,Premium,Credit card,No,Movies,No,Mobile,15.29051029917412,61.29016703027129,34,Drama,1,Male,14,Yes,S8RUGU2TT1,0,6.556660299987671
112,12.303269813600751,Premium,Credit card,Yes,TV Shows,No,Mobile,35.17847037137177,154.94563479056976,29,Fantasy,4,Male,9,Yes,0OVVE3JH82,0,6.470620519181732
24,8.97197742727109,Standard,Bank transfer,No,Both,Yes,Mobile,27.15127132281881,115.8096414451314,45,Comedy,5,Female,18,No,S0J6M26YM2,1,5.37679327013796
62,6.717571577417514,Basic,Electronic check,No,TV Shows,No,Mobile,34.50849161884658,49.69161654018628,29,Comedy,0,Male,15,Yes,D4GNA7HN2B,0,6.034259245287985
53,13.796968122196196,Basic,Credit card,Yes,Movies,Yes,Computer,7.058034024843045,141.8680493745872,0,Action,7,Female,19,No,QVY17DN8TB,1,6.596107387412689
56,8.580161795742784,Premium,Bank transfer,Yes,TV Shows,No,Tablet,12.455328280884236,143.235248083671,47,Fantasy,0,Female,15,Yes,7YF1W86QVW,0,6.176883511481845
19,11.086969166308856,Basic,Credit card,No,Movies,Yes,Mobile,29.35857669958431,150.8656957718126,37,Drama,6,Female,17,No,IAQACNDJPZ,0,5.354945373279713
37,13.170803195627844,Standard,,No,TV Shows,No,Mobile,13.592015767645195,118.5294576243975,36,Comedy,7,Male,13,Yes,0CKYTVMYNQ,0,5.493584929928745
87,6.929137223373617,Premium,,No,TV Shows,No,Computer,36.01758568483056,71.85091854854944,15,Comedy,2,Female,1,No,8ZUO60XHXV,0,5.033217044503159
17,15.24616792777806,Standard,Bank transfer,No,TV Shows,Yes,TV,21.786337085057013,138.05786778711607,10,Drama,8,Female,24,No,BZ29XV8U8A,1,5.561392358282239
100,6.194768385022437,Premium,,Yes,Movies,No,Tablet,3.972337567564691,116.6688850244724,4,Comedy,4,Female,7,No,2XDH7GJX5Y,0,6.4304882767960825
32,13.413312925105906,Basic,Credit card,No,Movies,No,Tablet,37.99129320680694,102.17496480678372,30,Comedy,0,Male,8,No,0SXOQHY16F,0,6.0643106836326
57,15.125670896980788,Basic,,No,Movies,Yes,TV,39.54710990944959,60.16048766638145,20,Action,1,Male,20,No,NIY2GMF2P7,0,6.760603828616313
83,19.17091734783808,Premium,Bank transfer,Yes,Both,No,Mobile,3.3539555749474177,172.58596621900242,33,Drama,1,Male,2,No,4KUAPZIXXX,0,7.372863281598727
58,6.088395537588195,Premium,Bank transfer,No,TV Shows,Yes,Mobile,37.95716883765151,56.83014126369851,9,Action,9,Male,1,No,63TXUMGZEY,0,5.869655439759702
1,16.61385980580431,Standard,Credit card,No,Both,Yes,Mobile,16.448691808942954,148.56362588071025,37,Fantasy,8,Male,11,Yes,X4VY6I3PJW,0,2.868686081103512
25,9.70365498423955,Premium,,Yes,TV Shows,No,Computer,26.454878036322395,94.07991607436708,15,Comedy,7,Female,8,Yes,XZHYYTYKZP,0,5.963920539422982
63,17.160456721868847,Premium,Bank transfer,Yes,Both,No,Mobile,17.32477229311865,11.01690814152288,21,Comedy,6,Male,19,Yes,YOJ1ZQ1BS9,1,6.986666984370017
83,10.633719223036586,Basic,Electronic check,Yes,Movies,Yes,Mobile,38.89550410284596,12.675428003640144,38,Sci-Fi,8,Female,4,No,UXKA9SI1VK,0,6.784002995211732
42,16.851795274408385,Premium,,No,Both,Yes,Mobile,19.720852801026822,20.684269327777315,34,Comedy,9,Female,6,No,NM9A07YL8T,0,6.563538694294123
84,9.654113276967037,Premium,Mailed check,No,Both,Yes,Mobile,23.20115274358268,179.5268808624986,38,Drama,1,Male,9,No,YPDDAT472X,0,6.148438688896536
81,5.782260772220708,Premium,Electronic check,Yes,Movies,No,Computer,15.944030580279748,142.0982185911245,35,Fantasy,9,Female,16,Yes,RG5BT59TSQ,0,6.151376717377726
7,12.328261877946224,Premium,Credit card,Yes,Movies,Yes,Mobile,25.706853921706145,150.1051136347,11,Action,5,Male,8,Yes,HXI1T926HT,1,6.572355436550311
76,19.171295139814923,Premium,Credit card,No,TV Shows,Yes,Computer,30.36969333729079,49.92835108670896,48,Sci-Fi,9,Male,8,No,3QHH5N0SMX,0,7.325521870744813
76,15.613291604617954,Premium,Credit card,Yes,Movies,Yes,Mobile,26.3707009724961,119.60226008342076,0,Comedy,1,Male,20,No,BWEJAOVD4N,0,7.079698299564822
83,15.320444931808426,Standard,Electronic check,Yes,TV Shows,No,TV,34.788340874447904,142.81436244142554,46,Drama,5,Male,11,Yes,GEO4S6LW6F,0,7.14881491789314
11,7.25047549731581,Basic,Electronic check,No,Movies,Yes,Tablet,35.42125837732063,64.04792104714545,44,Drama,0,Male,15,No,HVTKQVJ35Q,0,4.709548651841208
13,9.2128296098443,Premium,Mailed check,Yes,Both,No,Computer,8.629323127214713,59.044719825633,20,Action,5,Male,17,No,9RIM5KZOFR,1,5.106262253490843
37,7.805623637218069,Premium,Credit card,Yes,Movies,Yes,Computer,38.257135873077445,68.5254786739275,33,Sci-Fi,4,Male,5,No,4CSAWHBVYB,0,5.669218892083205
50,12.26393773019619,Basic,Bank transfer,No,TV Shows,No,Mobile,20.95683358086432,170.73018061205696,31,Sci-Fi,8,Male,19,No,3VN4IEGRX0,0,6.420315538814143
87,15.293299783358655,Standard,Credit card,Yes,Both,Yes,Tablet,7.275417591708819,137.89192223109944,28,Fantasy,1,Male,6,Yes,RMKH4RCEPH,0,6.5921379090784615
81,8.724399302377186,Standard,Bank transfer,Yes,Both,Yes,Computer,16.742523636181478,166.55159934761218,18,Comedy,3,Male,3,Yes,ZGNFT5DE2U,0,6.561986847212807
66,7.346079666646233,Premium,Electronic check,Yes,Both,No,TV,1.3847636049267322,45.238761251703,18,Fantasy,6,Male,23,No,8JFG46P4DI,0,6.191508882105498
74,9.43781076824306,Basic,,No,Movies,Yes,Mobile,36.33665996423493,129.28003773693828,41,Drama,4,Female,22,No,H8L9N4QB09,0,6.5502199605273566
9,13.999033206225729,Premium,Bank transfer,No,Both,Yes,Mobile,24.82980171683096,55.90993511015503,28,Fantasy,6,Female,5,No,NE99BERPWD,0,4.292300228744081
112,9.044336341922506,Premium,Electronic check,Yes,TV Shows,Yes,TV,23.69900967577427,40.490654514262296,8,Fantasy,5,Male,22,No,RGV4ARCAM9,0,6.921624327853475
114,18.58929548125782,Premium,Credit card,Yes,Movies,Yes,TV,29.589424811172183,20.468098715319144,9,Comedy,0,Male,19,No,LSSD4A6071,1,7.65925612108542
23,11.731558299000955,Standard,,No,TV Shows,No,Mobile,3.588464038639779,57.934912469444924,6,Comedy,0,Male,5,No,2LHSYTBGDY,1,5.824567329427117
48,8.518988576166583,Premium,Bank transfer,No,Both,Yes,Mobile,4.8151802266378345,92.51790195179537,2,Fantasy,6,Female,12,Yes,75DWZ5BMES,0,6.015941164802394
62,12.80463684246032,Basic,,Yes,TV Shows,No,Computer,9.222916465323287,102.021465037276,49,Comedy,2,Female,7,Yes,7X1A8MVC6H,0,6.678200575370875
40,8.100566016166038,Standard,,No,Movies,No,TV,31.529741383573405,134.3790218716213,10,Drama,3,Male,19,No,HDSVVRSVYW,0,5.783894843431474
48,9.795775590848226,Premium,Credit card,No,Both,No,TV,26.297604514804743,60.52367194762848,15,Fantasy,9,Female,4,No,SGVK4BY90U,0,6.155276750233309
13,8.169878525459286,Premium,Electronic check,No,TV Shows,No,Mobile,19.807569581258523,105.19078343698028,21,Fantasy,8,Female,24,Yes,M17O68X6HV,1,4.6747747980793255
119,18.66030267317305,Basic,Credit card,Yes,Both,No,Computer,29.04028428943087,122.88653320125526,2,Comedy,7,Female,17,No,MJ3AWUQ1RP,0,7.226840247303131
97,14.468636101796154,Basic,Bank transfer,No,Movies,No,Computer,26.258325498053217,91.71153922344632,21,Comedy,4,Male,0,No,47B8J9R7IW,0,7.247406529945712
87,15.72051483589021,Basic,Mailed check,Yes,Movies,Yes,Computer,5.9024120088512255,117.01876671743295,4,Drama,5,Male,19,No,YNYX6I7JGL,1,7.2216055509486035
38,19.4685854699855,Standard,Credit card,Yes,Movies,Yes,Mobile,37.426985861736064,37.30671703300894,27,Drama,5,Female,20,No,VIS42YVY6T,0,6.6077391172319455
35,6.119447025206686,Basic,Bank transfer,No,Movies,No,Computer,34.583726301537325,52.43416683511995,2,Comedy,5,Male,16,No,UWQPVJKEHL,0,5.371477888751713
49,13.186235933321685,Standard,Bank transfer,Yes,TV Shows,Yes,Mobile,10.821042628994416,139.08411095218608,13,Drama,5,Male,12,No,5YHNJW24TR,0,6.275119787233301
118,14.110909686551736,Basic,,No,Movies,No,Mobile,3.5431581293113594,137.7138681344771,9,Sci-Fi,1,Female,18,Yes,7CP0C29330,0,7.001315038435941
43,12.328261877946224,Premium,,Yes,TV Shows,Yes,Mobile,37.0414563197407,176.52082932392176,30,Fantasy,3,Female,7,No,CYIQEL1OMR,0,6.572355436550311
8,16.346312165302493,Basic,Bank transfer,Yes,Movies,Yes,Mobile,30.836188385668333,153.86969987969437,41,Fantasy,8,Male,16,No,P1D45PO9WM,0,4.881061752720335
79,12.332243023294645,Premium,Bank transfer,Yes,Movies,Yes,Mobile,19.542335371740364,29.001676665407487,19,Fantasy,2,Male,7,Yes,S7SVBZFBRZ,0,6.882690976134784
48,10.116100244982,Premium,Bank transfer,Yes,Movies,No,Computer,29.35593079194546,149.69026748124867,0,Comedy,3,Female,24,No,FLL7Y9S2WJ,0,6.187386554886108
41,7.697484339403797,Standard,Credit card,No,TV Shows,No,Mobile,29.913727561103496,111.5136202603072,20,Comedy,1,Male,11,No,DZIRRTHROA,0,5.757629222936374
16,9.660231771406778,Basic,Credit card,No,Both,Yes,TV,30.654608643470187,44.03952849222852,30,Action,3,Female,18,No,LZ690EDPGX,0,5.047055347667003
75,7.010977173289355,Premium,,Yes,TV Shows,Yes,TV,18.172418790180387,176.92485895162994,34,Fantasy,6,Female,2,Yes,MH47C6FKX9,0,6.266865175415778
52,12.124094893702948,Standard,Credit card,No,Movies,No,Computer,31.102395279717367,163.39026827067596,22,Comedy,4,Male,21,Yes,XEYW0RSU34,0,6.828632547570134
75,19.34082521280084,Premium,,No,Both,No,Mobile,18.30524858120048,86.92934545589085,1,Action,4,Male,20,Yes,FDFB7L32VR,0,7.280395421866756
97,11.453397386110332,Standard,Credit card,Yes,TV Shows,No,Computer,26.98387708518952,8.468288035695583,22,Fantasy,4,Male,0,Yes,F9S9WFH5VF,0,7.01389708116358
74,7.602144071842565,Standard,Electronic check,No,Movies,No,Computer,18.888875309683364,23.23855605990901,7,Comedy,3,Male,17,No,5N0YEXAGRQ,1,6.33427142977653
76,11.428481381686373,Basic,Credit card,No,TV Shows,No,TV,19.60418662156647,23.838227576889345,40,Comedy,0,Female,20,Yes,LXQVWUD3LF,0,6.767992609366103
35,17.375820876185465,Basic,Bank transfer,Yes,TV Shows,Yes,TV,13.775640092246482,41.63971470809172,34,Comedy,0,Male,1,No,T7RDNUG3BH,1,7.140121550457841
80,9.742106349021029,Premium,Electronic check,Yes,Both,No,Tablet,27.7342628683467,90.71028208323396,0,Comedy,9,Male,20,Yes,FZ0A1PAIWB,0,6.659766254169578
10,12.174450329784332,Standard,Credit card,No,Movies,No,Tablet,23.01872667784083,87.8101726061362,42,Comedy,6,Male,3,Yes,FWL8RM0VAN,0,6.671840703794431
119,17.394537051405678,Basic,Credit card,Yes,TV Shows,Yes,Mobile,15.7445839840304,100.7126278040718,23,Comedy,4,Female,5,Yes,F2T25IOWN0,0,7.635762674293458
67,16.409418730511845,Standard,Electronic check,No,Movies,Yes,TV,33.84146638215901,145.79018979370815,36,Fantasy,8,Male,18,No,8PZ2CV0IEC,0,7.003457250157375
98,8.761199058133021,Basic,Electronic check,No,Both,Yes,TV,20.61669715049739,108.3573654745846,40,Action,5,Female,14,Yes,KI95GUWDMD,0,6.756464265388903
38,14.70314513404532,Premium,Electronic check,Yes,Movies,Yes,Computer,33.47347989714693,171.75614779538114,9,Action,1,Female,16,No,3XFQPTDDK3,0,5.472564994419699
41,12.506408128611753,Premium,Electronic check,Yes,Movies,Yes,Tablet,28.6593574096666,95.7465149439457,1,Comedy,7,Female,20,No,HJKEU4KFV9,0,6.241761550463072
26,16.918758032928643,Basic,Bank transfer,Yes,TV Shows,No,Mobile,1.7645262148008394,132.63498785611506,21,Sci-Fi,0,Female,19,No,49523UVBSE,0,6.088790214579404
46,17.294705891502108,Premium,Credit card,Yes,Both,Yes,Computer,30.07058748519492,18.80039514626577,19,Drama,6,Female,22,No,JFZL1GHYRD,0,6.726604713239417
75,15.12869187641121,Standard,Credit card,No,Movies,No,TV,3.2300976663096064,48.44261998208094,16,Action,0,Male,7,Yes,HCMFSYUOF0,0,6.898297833155104
3,8.959388701708024,Basic,Electronic check,No,Movies,No,TV,12.03992127999306,30.185881709871857,20,Sci-Fi,2,Male,8,No,9NQ6JK6L7Z,1,3.8944225838164495
110,14.299943302280411,Basic,,Yes,Movies,Yes,Computer,12.232813818495837,58.66994725163872,42,Action,1,Male,1,No,VDO5F10MTI,0,7.361371466612983
94,12.328261877946224,Standard,Credit card,Yes,TV Shows,No,Computer,8.348884401747522,154.78608665756656,8,Drama,1,Male,7,Yes,LCDZUAYJBH,0,6.572355436550311
32,9.170221337442335,Standard,,No,Both,Yes,Mobile,2.086650114712345,149.29671416162117,23,Drama,8,Male,14,Yes,EXYKI1E5YL,1,6.417674158121979
85,19.629535082931618,Standard,Credit card,No,Movies,No,TV,36.09426299188995,17.75626824834795,8,Action,7,Male,16,No,XQ4HVSCDCM,0,7.420285737919967
53,6.237270198662244,Standard,Credit card,No,TV Shows,Yes,Mobile,39.56108130634416,97.59768764019458,28,Comedy,7,Female,2,No,MPDP87MUC2,0,5.8038549950665175
57,16.572825804692535,Basic,,Yes,Movies,Yes,TV,14.92925656289204,18.104305314687497,45,Comedy,0,Female,9,Yes,2EBQYCPE00,1,6.851873654148007
115,9.44720879441893,Premium,Credit card,No,Movies,Yes,Mobile,18.431263510522097,94.85466116474772,2,Action,8,Male,0,Yes,RYPMZ9E3ZE,0,6.991571483920188
94,17.41557855024529,Basic,Bank transfer,No,TV Shows,No,TV,35.4208043691571,93.43480488276144,1,Drama,5,Male,8,No,18LPIZE84V,0,7.175557608891263
72,12.328261877946224,Premium,Credit card,Yes,TV Shows,No,Mobile,16.534006035353762,170.55128595343493,46,Action,8,Female,21,No,WAQ2VJ671K,0,6.572355436550311
6,7.158270451998052,Basic,Bank transfer,No,Movies,No,TV,13.29197370703094,165.19635195018097,14,Fantasy,0,Male,21,Yes,TIR2CTPX3Y,1,4.576272479933992
49,11.73719351997646,Premium,Electronic check,No,Both,No,TV,4.811803323242399,170.0401353514464,8,Comedy,5,Male,6,No,LJ7YIOIQ8O,0,6.356320281282974
99,18.241780132268023,Basic,Mailed check,No,Both,Yes,Computer,37.83660272302417,136.52973270797048,48,Sci-Fi,8,Female,22,No,DRY65HJYJF,1,7.499388001145288
98,18.172489536572648,Premium,,No,Both,Yes,Mobile,3.861126172068935,25.083126243144005,14,Comedy,5,Female,16,Yes,61TEGKN0JT,1,7.485437720262404
93,11.591626775908168,Premium,Electronic check,No,TV Shows,Yes,TV,36.81627996749404,138.4928831984373,32,Comedy,9,Female,13,No,GB5C599BHX,0,6.983809696443881
22,15.047294014300212,Standard,Bank transfer,No,TV Shows,No,TV,35.34614940072096,61.91252612777105,46,Fantasy,2,Male,24,No,GAD9QENDJP,0,5.805256854002069
27,10.419713316442715,Premium,Credit card,No,TV Shows,No,Tablet,3.2533490209860374,107.35537234870738,4,Drama,3,Male,11,No,0H6SW4L2JT,0,6.468869289603096
116,15.20065325223573,Basic,,No,TV Shows,No,TV,38.113228333207374,13.660512393049888,6,Action,2,Male,1,Yes,3XASVI6VZU,0,6.882717904550645
95,13.273254877628634,Basic,Bank transfer,Yes,Movies,No,TV,1.713826244139887,6.328304123185218,16,Sci-Fi,7,Female,22,Yes,7N458Q2VJ9,1,6.808307712721653
6,19.313348490273487,Premium,Credit card,Yes,TV Shows,Yes,Mobile,10.735658791539802,22.029139208163464,28,Drama,9,Male,10,No,B47D7ZRN5Q,1,4.761148545519151
42,11.185528714211594,Basic,Electronic check,Yes,Both,Yes,Computer,6.8571644774681495,144.20105169029225,36,Comedy,7,Male,5,No,SDSYBRHCRS,0,5.689022596600688
57,10.700071300441165,Premium,Bank transfer,No,Movies,No,Computer,25.69071783439551,106.67547152852,32,Fantasy,4,Male,21,Yes,FXL8RXA1N7,0,6.414939932318395
108,12.328261877946224,Standard,Credit card,Yes,Both,Yes,Mobile,23.57032539012117,112.29098394190665,3,Comedy,7,Male,16,No,20FYG5204L,0,6.572355436550311
97,9.275469161256703,Premium,Credit card,Yes,Movies,No,Tablet,14.351527170147277,127.3783998612792,2,Sci-Fi,9,Female,13,Yes,XQ66H2G361,0,6.8031950082006185
5,12.7926584157576,Premium,Mailed check,Yes,Movies,No,Mobile,27.93771177064996,86.63750139688301,9,Comedy,8,Male,5,Yes,H31DZM06UI,1,4.327154137703817
53,15.094880978650222,Standard,,Yes,Movies,No,Computer,18.6112338150536,165.49009285983436,21,Sci-Fi,5,Male,18,Yes,I92FCYHJRW,0,6.685896766487338
3,11.724902146192754,Standard,Credit card,No,Movies,Yes,Computer,15.225212238356953,59.38875492122123,6,Comedy,0,Male,20,No,Q0XR35SRFZ,0,3.5489318496486564
97,8.86534595662221,Premium,Bank transfer,No,Both,No,Mobile,34.40039297939366,23.25296951495118,1,Fantasy,7,Female,8,No,081DU40029,0,6.758023140432316
104,13.302751965512124,Standard,Credit card,No,TV Shows,No,TV,25.255484554091435,78.47732752970562,29,Fantasy,8,Male,11,Yes,PYTSHOQHIY,0,7.052105677434343
92,15.99102054046791,Premium,Credit card,No,TV Shows,Yes,TV,25.724389263148613,123.1962112099649,1,Drama,4,Female,17,Yes,B2YAQB8M5B,0,7.294495423917164
99,5.716633957107561,Standard,Bank transfer,No,TV Shows,No,Mobile,10.485413460977028,40.12308714930117,29,Action,3,Male,14,No,QAR0F5EHQT,0,6.340265404705001
29,10.535922040821706,Basic,Credit card,Yes,Both,No,Tablet,34.821953717330736,6.247097362218019,41,Drama,5,Male,1,Yes,UA4P20Z35A,0,5.725353926149726
108,19.57058537899428,Premium,Electronic check,No,Both,Yes,TV,15.117788911569606,19.71619711696553,20,Fantasy,9,Male,8,Yes,DFYIN9SBFQ,0,6.904974433812821
55,5.064326266062354,Basic,Credit card,Yes,Both,No,Mobile,39.65986020391448,140.56132954578771,10,Action,7,Male,19,No,A0ZV2NJD9X,0,5.633138042355441
36,16.416916087139718,Basic,Bank transfer,Yes,Both,Yes,Mobile,26.871835422203088,89.74440334131152,8,Fantasy,6,Male,19,Yes,D44UGN4HSJ,1,6.38352180223018
58,17.122091946753876,Premium,,No,Movies,Yes,Mobile,3.21274500527331,32.16705112688752,10,Drama,0,Male,15,No,2PCMQ70B00,0,6.901819027164039
119,5.922800209448687,Standard,Bank transfer,No,TV Shows,Yes,Tablet,25.996132604031164,146.02796635522986,27,Comedy,9,Female,10,Yes,H5SZ7FES61,0,5.926238885186632
45,7.479918812519841,Standard,,No,TV Shows,No,Tablet,35.33434744310135,70.44997988387306,24,Action,9,Female,20,Yes,2LHY33J41C,0,5.634410887145594
39,12.745875483727543,Premium,,No,TV Shows,No,Mobile,29.599171505155308,175.82709132338613,41,Sci-Fi,0,Female,19,No,IADZTAW7PN,0,6.270974818009923
64,7.779872893624516,Premium,Mailed check,No,Movies,No,Computer,19.02588026928652,167.02614517273457,26,Action,1,Male,15,Yes,U4L19VWPAW,0,5.966282968393185
39,14.97751789987514,Premium,Bank transfer,No,TV Shows,No,Mobile,23.51200477333789,21.09682999414869,7,Comedy,7,Female,2,No,I3YN48111X,0,6.371822420094246
103,18.31611549509398,Premium,Electronic check,No,Movies,No,Computer,34.881531351928544,129.51614497997855,13,Sci-Fi,8,Male,8,Yes,GTF8FMBELG,0,7.543040213597013
90,12.303269813600751,Standard,Electronic check,No,Both,No,TV,6.707643871574136,78.62867320134758,5,Fantasy,0,Female,16,Yes,36VG8O8R82,0,6.475726950143315
68,5.966453809321745,Standard,,No,Movies,Yes,Mobile,32.90722132622396,8.413518315533098,21,Action,0,Male,16,No,B2O7QXR1VY,1,6.008122182710665
94,13.779898251867593,Basic,,No,TV Shows,No,TV,26.10814415241176,166.4532781056223,27,Action,9,Male,20,No,U9BUACNBVB,0,7.167277381928876
67,11.078568840068158,Standard,Mailed check,Yes,TV Shows,Yes,Tablet,13.024708681215593,134.38318434438509,36,Drama,6,Female,17,Yes,L3IQ89UYIM,0,6.6110514489627565
22,13.17080319562784,Basic,Credit card,No,TV Shows,No,Computer,4.086674916465698,53.58520448492281,39,Comedy,8,Female,2,Yes,CAERHO9CBV,0,5.490728756902639
51,8.590204518149863,Standard,Electronic check,Yes,Both,No,TV,15.284471148835994,120.71597676663951,42,Action,0,Female,13,No,Y0NLNJZOI5,0,6.541038251960935
85,12.944821712929851,Premium,Credit card,No,TV Shows,No,Computer,25.36389034260948,62.02163793011433,38,Action,6,Female,8,No,9A8V2LAM27,0,7.004255519110086
58,14.443932666398458,Premium,Credit card,Yes,TV Shows,Yes,Mobile,21.7463509772529,72.19655583850304,38,Drama,9,Male,5,No,OMOD8DEUJP,1,6.731910416630388
60,14.621330496991154,Premium,,No,Both,No,Computer,38.52864328725404,152.26925785837884,8,Action,9,Male,9,No,EBUK0C1O5F,0,6.877815637602834
33,10.71866853810896,Premium,Credit card,Yes,Movies,Yes,Mobile,11.405499615545745,75.42671808529688,34,Drama,8,Male,6,No,LA8T15GZS1,0,5.8713176434089736
30,19.134414741165948,Basic,Electronic check,Yes,Movies,Yes,Mobile,36.52935316569304,160.54466783196207,20,Drama,2,Female,9,Yes,XFT37HHKZM,0,6.354426460483953
39,10.666682083017529,Basic,Credit card,No,Both,Yes,Computer,11.299914071223792,83.20229847322409,29,Drama,6,Female,14,Yes,074PZ3GZSG,0,5.900775169744898
74,15.438334325946917,Premium,,No,Both,No,TV,4.046385731647927,106.6671274290646,43,Drama,7,Male,22,Yes,7DF2M4MUWP,1,7.041793690655839
102,11.545435934359386,Standard,Electronic check,Yes,TV Shows,No,Computer,5.8120352794469206,128.5338192698839,4,Comedy,4,Male,1,No,ISLQAOC57C,1,7.072111814556147
63,13.481337389054502,Premium,Credit card,Yes,TV Shows,Yes,Mobile,12.312192473806316,168.02835325232022,29,Comedy,2,Male,17,No,XW3KL8GLF1,0,6.820836052981312
29,12.073900615262176,Standard,Electronic check,No,Movies,No,Tablet,20.44272323687364,120.2674668613674,24,Drama,3,Male,5,Yes,VXNUELDYR3,1,5.86119388350254
30,12.328261877946224,Standard,,No,TV Shows,Yes,Mobile,21.738853069798218,161.1523079537086,9,Action,7,Male,11,Yes,ZZ2AOBLX7L,1,6.572355436550311
23,6.9039774734815085,Basic,Electronic check,Yes,Both,No,TV,27.329824343655982,147.84788894227376,46,Fantasy,4,Female,22,Yes,V6AQDF5VM3,1,5.073869727093366
22,12.328261877946224,Standard,Electronic check,No,TV Shows,Yes,Mobile,28.15800274142178,163.41736220571005,4,Sci-Fi,7,Male,24,No,GEF3YMDT2A,0,6.572355436550311
